transfers_out,﻿yellow_cards,﻿code,﻿goals_conceded,﻿photo,﻿saves,﻿influence,﻿ep_this,﻿squad_number,﻿news_added,﻿goals_scored,﻿loans_in,﻿web_name,﻿value_season,﻿in_dreamteam,﻿team_code,﻿id,﻿special,﻿first_name,﻿transfers_out_event,﻿chance_of_playing_next_round,﻿cost_change_start,﻿cost_change_event_fall,﻿creativity,﻿cost_change_start_fall,﻿bonus,﻿ict_index,﻿total_points,﻿penalties_missed,﻿transfers_in,﻿status,﻿form,﻿own_goals,﻿loaned_in,﻿now_cost,﻿points_per_game,﻿clean_sheets,﻿assists,﻿selected_by_percent,﻿value_form,﻿loans_out,﻿news,﻿ea_index,﻿penalties_saved,﻿dreamteam_count,﻿event_points,﻿red_cards,﻿loaned_out,﻿transfers_in_event,﻿bps,﻿element_type,﻿ep_next,﻿threat,﻿team,﻿chance_of_playing_this_round,﻿minutes,﻿second_name,﻿cost_change_event
447416,1,104953,14,﻿104953.jpg,0,﻿241.6,﻿4.2,30,﻿2017-11-06T08:31:15Z,2,0,﻿Atsu,﻿13.1,False,4,300,False,﻿Christian,8813,100,-2,0,﻿243.8,2,5,﻿87.2,63,0,408997,﻿a,﻿4.2,0,0,48,﻿3.5,5,4,﻿1.9,﻿0.9,0,﻿,0,0,1,3,0,0,16733,193,3,﻿4.2,﻿385.0,13,100,1344,﻿Atsu,0
153570,2,104547,21,﻿104547.jpg,0,﻿168.8,﻿1.3,9,﻿2017-10-15T18:31:15Z,3,0,﻿Gayle,﻿7.4,False,4,301,False,﻿Dwight,6493,100,-4,0,﻿174.5,4,4,﻿69.9,45,0,98252,﻿a,﻿1.3,0,0,61,﻿2.4,1,1,﻿1.2,﻿0.2,0,﻿,0,0,1,1,0,0,4655,147,4,﻿1.3,﻿357.0,13,100,977,﻿Gayle,0
127171,1,168580,15,﻿168580.jpg,0,﻿200.0,﻿2.3,17,,2,0,﻿Pérez,﻿9.0,False,4,302,False,﻿Ayoze,4227,,-3,0,﻿266.6,3,5,﻿71.0,47,0,103778,﻿a,﻿2.3,1,0,52,﻿2.4,4,1,﻿1.0,﻿0.4,0,﻿,0,0,1,9,0,0,19123,140,4,﻿2.3,﻿246.0,13,,1236,﻿Pérez,0
148216,0,128389,0,﻿128389.jpg,0,﻿48.2,﻿0.0,45,﻿2017-12-15T14:01:15Z,1,0,﻿Mitrovic,﻿2.1,False,4,303,False,﻿Aleksandar,1552,0,-3,0,﻿44.7,3,0,﻿16.6,10,0,48035,﻿i,﻿0.0,0,0,47,﻿1.7,0,0,﻿0.7,﻿0.0,0,﻿Back injury - Expected back 13 Jan,0,0,0,0,0,0,302,37,4,﻿0.0,﻿73.0,13,0,89,﻿Mitrovic,0
19945,0,11854,0,﻿11854.jpg,0,﻿0.0,﻿0.0,33,﻿2017-07-23T10:06:06Z,0,0,﻿Murphy,﻿0.0,False,4,304,False,﻿Daryl,772,0,0,0,﻿0.0,0,0,﻿0.0,0,0,6215,﻿u,﻿0.0,0,0,45,﻿0.0,0,0,﻿0.5,﻿0.0,0,﻿Transferred to Nottingham Forest,0,0,0,0,0,0,263,0,4,﻿0.0,﻿0.0,13,0,0,﻿Murphy,0
3338,0,58376,2,﻿58376.jpg,5,﻿29.2,﻿1.5,13,﻿2017-07-12T10:31:11Z,0,0,﻿McCarthy,﻿2.0,False,20,305,False,﻿Alex,273,100,-1,0,﻿0.0,1,1,﻿2.9,9,0,3270,﻿a,﻿1.5,0,0,44,﻿4.5,1,0,﻿0.1,﻿0.3,0,﻿,0,0,0,1,0,0,555,39,1,﻿1.5,﻿0.0,14,100,180,﻿McCarthy,0
424946,0,40383,30,﻿40383.jpg,69,﻿488.2,﻿1.2,44,,0,0,﻿Forster,﻿14.9,False,20,306,False,﻿Fraser,19382,,-1,0,﻿0.0,1,6,﻿48.9,73,0,357719,﻿a,﻿1.2,0,0,49,﻿3.6,4,0,﻿5.6,﻿0.2,0,﻿,0,1,1,0,0,0,920,351,1,﻿1.2,﻿0.0,14,,1800,﻿Forster,0
746243,0,40146,26,﻿40146.jpg,0,﻿330.4,﻿0.3,21,﻿2018-01-02T20:01:19Z,0,0,﻿Bertrand,﻿10.9,False,20,307,False,﻿Ryan,9323,100,-2,0,﻿353.7,2,4,﻿85.7,58,0,279278,﻿a,﻿1.0,0,0,53,﻿3.1,4,3,﻿4.9,﻿0.2,0,﻿,0,0,1,1,0,0,2226,344,2,﻿1.0,﻿173.0,14,25,1705,﻿Bertrand,0
358796,1,80447,24,﻿80447.jpg,0,﻿436.2,﻿2.7,3,,2,0,﻿Yoshida,﻿13.8,False,20,308,False,﻿Maya,11326,,-2,0,﻿65.2,2,6,﻿73.0,66,0,443596,﻿a,﻿2.7,0,0,48,﻿3.7,5,1,﻿3.6,﻿0.6,0,﻿,0,0,0,1,0,0,10717,335,2,﻿2.7,﻿228.0,14,,1534,﻿Yoshida,0
6775,0,169359,6,﻿169359.jpg,0,﻿42.2,﻿0.3,33,﻿2017-12-03T13:31:15Z,0,0,﻿Targett,﻿0.5,False,20,309,False,﻿Matt,86,100,-2,0,﻿38.6,2,0,﻿8.1,2,0,1440,﻿a,﻿0.3,0,0,43,﻿1.0,0,0,﻿0.1,﻿0.1,0,﻿,0,0,0,0,0,0,70,35,2,﻿0.3,﻿0.0,14,100,166,﻿Targett,0
684666,0,58822,20,﻿58822.jpg,0,﻿227.0,﻿0.0,2,﻿2017-12-16T17:31:16Z,0,0,﻿Cédric,﻿8.5,False,20,310,False,﻿Cédric,7264,0,-3,0,﻿229.8,3,0,﻿57.5,40,0,233225,﻿i,﻿0.2,0,0,47,﻿2.5,4,0,﻿2.6,﻿0.0,0,﻿Ankle injury - Expected back 13 Jan,0,0,0,0,0,0,70,231,2,﻿0.0,﻿116.0,14,0,1354,﻿Soares,0
160070,0,97032,18,﻿97032.jpg,0,﻿290.2,﻿0.0,4,﻿2017-12-29T19:31:16Z,0,0,﻿van Dijk,﻿4.6,False,14,311,False,﻿Virgil,9779,100,-1,0,﻿45.5,1,4,﻿43.7,25,0,235607,﻿a,﻿0.0,0,0,54,﻿2.1,1,0,﻿3.7,﻿0.0,0,﻿,0,0,1,0,0,0,91137,199,2,﻿-0.5,﻿101.0,10,0,993,﻿van Dijk,0
5496,0,40833,3,﻿40833.jpg,0,﻿65.8,﻿0.8,26,﻿2018-01-04T15:31:21Z,0,0,﻿Pied,﻿1.7,False,20,312,False,﻿Jérémy,256,75,-3,0,﻿29.9,3,1,﻿10.0,7,0,2588,﻿d,﻿0.8,0,0,42,﻿3.5,0,1,﻿0.1,﻿0.2,0,﻿Knock - 75% chance of playing,0,0,0,5,0,0,431,47,2,﻿0.6,﻿4.0,14,100,180,﻿Pied,0
53824,2,88900,14,﻿88900.jpg,0,﻿196.0,﻿1.7,5,,0,0,﻿Stephens,﻿5.8,False,20,313,False,﻿Jack,387,,-5,0,﻿36.9,5,1,﻿28.5,26,0,18125,﻿a,﻿1.7,0,0,45,﻿2.6,3,0,﻿0.2,﻿0.4,0,﻿,0,0,0,1,0,0,447,168,2,﻿1.7,﻿52.0,14,,900,﻿Stephens,0
4879,0,153373,1,﻿153373.jpg,0,﻿23.4,﻿1.5,38,,0,0,﻿McQueen,﻿2.8,False,20,314,False,﻿Sam,279,,-2,0,﻿34.2,2,2,﻿6.6,12,0,3490,﻿a,﻿1.5,0,0,43,﻿2.4,1,0,﻿0.1,﻿0.3,0,﻿,0,0,0,0,0,0,141,40,2,﻿1.5,﻿8.0,14,,126,﻿McQueen,0
8804,0,171771,0,﻿171771.jpg,0,﻿0.0,﻿0.0,35,,0,0,﻿Bednarek,﻿0.0,False,20,315,False,﻿Jan,107,,-3,0,﻿0.0,3,0,﻿0.0,0,0,1721,﻿a,﻿0.0,0,0,42,﻿0.0,0,0,﻿0.1,﻿0.0,0,﻿,0,0,0,0,0,0,83,0,2,﻿0.0,﻿0.0,14,,0,﻿Bednarek,0
384164,0,17339,19,﻿17339.jpg,0,﻿326.4,﻿0.8,8,,3,0,﻿Davis,﻿12.4,False,20,316,False,﻿Steven,10345,,-1,0,﻿308.3,1,6,﻿74.8,61,0,471099,﻿a,﻿0.8,0,0,49,﻿3.4,4,1,﻿2.4,﻿0.2,0,﻿,0,0,2,1,0,0,911,299,3,﻿0.8,﻿111.0,14,,1311,﻿Davis,0
119355,1,101178,9,﻿101178.jpg,0,﻿124.8,﻿1.5,16,,0,0,﻿Ward-Prowse,﻿6.4,False,20,317,False,﻿James,466,,-5,0,﻿315.2,5,0,﻿55.2,32,0,17674,﻿a,﻿1.5,0,0,50,﻿1.9,2,2,﻿0.4,﻿0.3,0,﻿,0,0,0,2,0,0,221,146,3,﻿1.5,﻿116.0,14,,847,﻿Ward-Prowse,0
271338,2,62399,21,﻿62399.jpg,0,﻿308.0,﻿2.5,11,,3,0,﻿Tadic,﻿10.6,False,20,318,False,﻿Dusan,3113,,-2,0,﻿523.9,2,5,﻿127.5,67,0,180723,﻿a,﻿2.5,0,0,63,﻿3.4,6,2,﻿1.6,﻿0.4,0,﻿,0,0,1,2,0,0,1515,250,3,﻿2.5,﻿444.0,14,,1522,﻿Tadic,0
18381,0,85654,0,﻿85654.jpg,0,﻿0.0,﻿0.0,4,﻿2017-08-31T22:20:53Z,0,0,﻿Clasie,﻿0.0,False,20,319,False,﻿Jordy,103,0,-1,0,﻿0.0,1,0,﻿0.0,0,0,4005,﻿u,﻿0.0,0,0,44,﻿0.0,0,0,﻿0.1,﻿0.0,0,﻿Season-long loan to Club Brugge,0,0,0,0,0,0,6,0,3,﻿0.0,﻿0.0,14,0,0,﻿Clasie,0
239696,5,78056,29,﻿78056.jpg,0,﻿376.0,﻿1.7,14,﻿2017-11-18T18:01:15Z,1,0,﻿Oriol Romeu,﻿10.2,False,20,320,False,﻿Oriol,5851,100,-2,0,﻿205.9,2,0,﻿72.6,44,0,135762,﻿a,﻿1.7,0,0,43,﻿2.2,5,0,﻿2.3,﻿0.4,0,﻿,0,0,0,2,0,0,4540,301,3,﻿1.7,﻿144.0,14,100,1709,﻿Romeu Vidal,0
27305,2,132015,10,﻿132015.jpg,0,﻿112.8,﻿1.3,23,﻿2017-09-23T13:01:15Z,0,0,﻿Højbjerg,﻿3.5,False,20,321,False,﻿Pierre-Emile,891,100,-2,0,﻿77.9,2,0,﻿22.0,15,0,27368,﻿a,﻿1.3,0,0,43,﻿1.7,1,0,﻿0.3,﻿0.3,0,﻿,0,0,0,2,0,0,649,113,3,﻿1.3,﻿28.0,14,100,592,﻿Højbjerg,0
18067,1,128198,22,﻿128198.jpg,0,﻿244.8,﻿2.5,19,,2,0,﻿Boufal,﻿7.5,False,20,322,False,﻿Sofiane,887,,-3,0,﻿291.3,3,2,﻿84.8,43,0,14930,﻿a,﻿2.5,0,0,57,﻿2.4,1,1,﻿0.2,﻿0.4,0,﻿,0,0,0,2,0,0,1084,181,3,﻿2.5,﻿312.0,14,,966,﻿Boufal,0
5749,0,153379,0,﻿153379.jpg,0,﻿0.0,﻿0.0,39,,0,0,﻿Sims,﻿0.0,False,20,323,False,﻿Joshua,181,,-2,0,﻿0.0,2,0,﻿0.0,0,0,5963,﻿a,﻿0.0,0,0,43,﻿0.0,0,0,﻿0.1,﻿0.0,0,﻿,0,0,0,0,0,0,177,0,3,﻿0.0,﻿0.0,14,,0,﻿Sims,0
363113,3,83283,22,﻿83283.jpg,0,﻿208.4,﻿1.2,22,,0,0,﻿Redmond,﻿7.8,False,20,324,False,﻿Nathan,2294,,-5,0,﻿464.7,5,2,﻿95.6,47,0,82005,﻿a,﻿1.2,0,0,60,﻿2.2,4,3,﻿1.7,﻿0.2,0,﻿,0,0,0,1,0,0,339,200,3,﻿1.2,﻿282.0,14,,1369,﻿Redmond,0
42112,4,20452,17,﻿20452.jpg,0,﻿123.2,﻿1.5,7,﻿2017-12-01T15:31:15Z,1,0,﻿Long,﻿5.7,False,20,325,False,﻿Shane,1746,100,-4,0,﻿173.3,4,0,﻿54.9,32,0,28564,﻿a,﻿1.5,0,0,56,﻿2.0,3,2,﻿0.4,﻿0.3,0,﻿,0,0,0,6,0,0,5306,105,4,﻿1.5,﻿255.0,14,100,929,﻿Long,0
407617,1,78356,10,﻿78356.jpg,0,﻿223.0,﻿0.0,10,﻿2017-12-23T17:31:15Z,6,0,﻿Austin,﻿8.8,False,20,326,False,﻿Charlie,18133,0,-5,1,﻿59.5,5,9,﻿69.5,53,0,398458,﻿i,﻿1.7,0,0,60,﻿3.3,1,0,﻿1.2,﻿0.3,0,﻿Hamstring injury - Expected back 03 Mar,0,0,1,0,0,0,2121,163,4,﻿0.0,﻿416.0,14,0,596,﻿Austin,-1
480218,1,61548,13,﻿61548.jpg,0,﻿115.4,﻿1.2,20,,3,0,﻿Gabbiadini,﻿7.0,False,20,327,False,﻿Manolo,3209,,-7,0,﻿86.8,7,4,﻿36.5,44,0,254638,﻿a,﻿1.2,0,0,63,﻿2.2,4,0,﻿1.4,﻿0.2,0,﻿,0,0,1,1,0,0,1215,129,4,﻿1.2,﻿181.0,14,,848,﻿Gabbiadini,0
137096,0,105666,40,﻿105666.jpg,67,﻿464.2,﻿2.8,1,﻿2017-12-02T14:01:15Z,0,0,﻿Butland,﻿10.4,False,110,328,False,﻿Jack,2058,100,0,0,﻿10.0,0,3,﻿47.5,52,0,94471,﻿a,﻿2.8,0,0,50,﻿2.7,2,0,﻿2.2,﻿0.6,0,﻿,0,0,1,3,0,0,350,333,1,﻿1.3,﻿0.0,15,100,1710,﻿Butland,0
25276,0,6744,7,﻿6744.jpg,8,﻿64.2,﻿0.0,33,,0,0,﻿Grant,﻿1.2,False,110,329,False,﻿Lee,349,,-3,0,﻿0.0,3,0,﻿6.3,5,0,8180,﻿a,﻿0.0,0,0,42,﻿1.7,0,0,﻿0.3,﻿0.0,0,﻿,0,0,0,0,0,0,191,44,1,﻿-1.5,﻿0.0,15,,270,﻿Grant,0
82178,1,37869,25,﻿37869.jpg,0,﻿403.2,﻿0.0,17,﻿2017-12-26T18:01:16Z,1,0,﻿Shawcross,﻿7.3,False,110,330,False,﻿Ryan,2437,0,-2,0,﻿23.5,2,0,﻿61.4,35,0,32173,﻿i,﻿0.8,1,0,48,﻿2.3,2,1,﻿0.7,﻿0.2,0,﻿Calf injury - Expected back 15 Jan,0,0,0,0,0,0,30,198,2,﻿0.0,﻿187.0,15,0,1291,﻿Shawcross,0
37077,1,50089,24,﻿50089.jpg,0,﻿184.4,﻿1.3,20,﻿2017-10-28T15:31:15Z,0,0,﻿Cameron,﻿5.1,False,110,331,False,﻿Geoff,556,100,-2,0,﻿63.8,2,0,﻿29.1,22,0,26912,﻿a,﻿1.3,0,0,43,﻿1.6,1,0,﻿0.3,﻿0.3,0,﻿,0,0,0,2,0,0,465,160,2,﻿-0.2,﻿42.0,15,100,1118,﻿Cameron,0
49850,1,39487,37,﻿39487.jpg,0,﻿276.6,﻿0.4,3,﻿2018-01-01T14:01:18Z,0,0,﻿Pieters,﻿7.4,False,110,332,False,﻿Erik,635,75,-3,0,﻿161.0,3,0,﻿45.8,35,0,14420,﻿d,﻿1.7,0,0,47,﻿1.8,3,0,﻿0.3,﻿0.4,0,﻿Knock - 75% chance of playing,0,0,0,6,0,0,59,251,2,﻿0.1,﻿20.0,15,25,1660,﻿Pieters,0
4527,0,61595,0,﻿61595.jpg,0,﻿0.0,﻿0.0,5,﻿2017-08-11T16:01:15Z,0,0,﻿Muniesa,﻿0.0,False,110,333,False,﻿Marc,12,0,0,0,﻿0.0,0,0,﻿0.0,0,0,81,﻿u,﻿0.0,0,0,45,﻿0.0,0,0,﻿0.0,﻿0.0,0,﻿Joined Spanish side Girona in season-long loan deal,0,0,0,0,0,0,5,0,2,﻿0.0,﻿0.0,15,0,0,﻿Muniesa,0
16298,3,17997,9,﻿17997.jpg,0,﻿177.4,﻿2.8,26,﻿2017-07-12T10:31:11Z,0,0,﻿Bardsley,﻿6.5,False,90,334,False,﻿Phil,3003,100,-2,0,﻿97.1,2,0,﻿30.8,28,0,43935,﻿a,﻿3.3,0,0,43,﻿3.1,4,0,﻿0.7,﻿0.8,0,﻿,0,0,0,1,0,0,10015,160,2,﻿3.8,﻿33.0,4,100,810,﻿Bardsley,0
32272,0,9047,6,﻿9047.jpg,0,﻿17.4,﻿0.0,8,﻿2017-12-11T14:01:14Z,0,0,﻿Johnson,﻿0.2,False,110,335,False,﻿Glen,450,0,-4,0,﻿18.5,4,0,﻿4.4,1,0,6570,﻿i,﻿0.0,0,0,41,﻿0.3,0,0,﻿0.2,﻿0.0,0,﻿Knee injury - Expected back 15 Jan,0,0,0,0,0,0,70,23,2,﻿0.0,﻿8.0,15,0,149,﻿Johnson,0
1130,0,221267,7,﻿221267.jpg,0,﻿18.8,﻿0.0,12,﻿2017-08-12T13:01:14Z,0,0,﻿Tymon,﻿0.0,False,110,336,False,﻿Josh,28,100,-1,0,﻿4.1,1,0,﻿2.3,0,0,627,﻿a,﻿0.0,0,0,44,﻿0.0,0,0,﻿0.0,﻿0.0,0,﻿,0,0,0,0,0,0,24,17,2,﻿-1.5,﻿0.0,15,100,117,﻿Tymon,0
181549,5,40555,35,﻿40555.jpg,0,﻿406.8,﻿3.8,4,﻿2017-10-21T13:01:15Z,1,0,﻿Allen,﻿12.0,False,110,337,False,﻿Joe,5191,100,-4,0,﻿323.9,4,7,﻿95.2,61,0,54405,﻿a,﻿3.8,0,0,51,﻿3.0,2,4,﻿1.5,﻿0.7,0,﻿,0,0,1,1,0,0,2842,316,3,﻿2.3,﻿224.0,15,100,1782,﻿Allen,0
6711,0,20208,7,﻿20208.jpg,0,﻿49.2,﻿1.0,16,﻿2017-12-23T14:01:17Z,0,0,﻿Adam,﻿1.7,False,110,338,False,﻿Charlie,109,100,-3,0,﻿82.0,3,0,﻿16.2,8,0,2578,﻿a,﻿1.0,0,0,47,﻿1.3,0,0,﻿0.1,﻿0.2,0,﻿,0,0,0,2,0,0,87,52,3,﻿-0.5,﻿30.0,15,100,219,﻿Adam,0
829,0,12150,0,﻿12150.jpg,0,﻿0.0,﻿0.0,6,﻿2017-07-22T08:39:16Z,0,0,﻿Whelan,﻿0.0,False,110,339,False,﻿Glenn,10,0,0,0,﻿0.0,0,0,﻿0.0,0,0,128,﻿u,﻿0.0,0,0,45,﻿0.0,0,0,﻿0.0,﻿0.0,0,﻿Transferred to Aston Villa,0,0,0,0,0,0,3,0,3,﻿0.0,﻿0.0,15,0,0,﻿Whelan,0
210627,2,41464,26,﻿41464.jpg,0,﻿298.2,﻿12.0,7,﻿2018-01-04T19:31:21Z,5,0,﻿Arnautovic,﻿8.4,False,21,340,False,﻿Marko,69263,75,0,-1,﻿248.0,0,4,﻿100.5,59,0,568432,﻿d,﻿6.5,0,0,70,﻿3.5,3,1,﻿8.2,﻿0.9,0,﻿Hamstring injury - 75% chance of playing,0,0,1,5,1,0,30055,182,3,﻿4.9,﻿460.0,20,100,1095,﻿Arnautovic,1
1538,1,19568,9,﻿19568.jpg,0,﻿12.6,﻿0.3,14,﻿2017-09-23T13:01:15Z,0,0,﻿Afellay,﻿1.3,False,110,341,False,﻿Ibrahim,51,100,-2,0,﻿5.5,2,0,﻿1.8,6,0,1097,﻿a,﻿0.3,0,0,48,﻿1.0,0,0,﻿0.0,﻿0.1,0,﻿,0,0,0,0,0,0,35,29,3,﻿-1.2,﻿0.0,15,100,162,﻿Afellay,0
697270,3,68312,38,﻿68312.jpg,0,﻿406.6,﻿1.7,22,﻿2017-10-20T08:31:16Z,4,0,﻿Shaqiri,﻿13.5,False,110,342,False,﻿Xherdan,42684,100,0,1,﻿690.7,0,9,﻿148.6,81,0,770025,﻿a,﻿1.7,0,0,60,﻿4.0,2,5,﻿6.0,﻿0.3,0,﻿,0,0,1,1,0,0,5717,314,3,﻿0.2,﻿384.0,15,100,1614,﻿Shaqiri,-1
8236,0,102738,0,﻿102738.jpg,0,﻿0.0,﻿0.0,21,﻿2017-08-31T13:31:14Z,0,0,﻿Imbula,﻿0.0,False,110,343,False,﻿Giannelli,43,0,0,0,﻿0.0,0,0,﻿0.0,0,0,965,﻿u,﻿0.0,0,0,45,﻿0.0,0,0,﻿0.1,﻿0.0,0,﻿Joined Toulouse on loan for the season,0,0,0,0,0,0,2,0,3,﻿0.0,﻿0.0,15,0,0,﻿Imbula,0
6520,0,40276,1,﻿40276.jpg,0,﻿0.0,﻿0.0,27,﻿2017-08-31T19:31:13Z,0,0,﻿Bojan,﻿0.4,False,110,344,False,﻿Bojan,11,0,0,0,﻿13.3,0,0,﻿1.9,2,0,1872,﻿u,﻿0.0,0,0,55,﻿2.0,0,0,﻿0.0,﻿0.0,0,﻿Joined Alaves on loan until the end of the season,0,0,0,0,0,0,1,5,3,﻿0.0,﻿6.0,15,0,71,﻿Krkic Perez,0
52983,2,205102,23,﻿205102.jpg,0,﻿191.6,﻿3.0,32,,2,0,﻿Sobhi,﻿8.2,False,110,345,False,﻿Ramadan,3701,,-5,0,﻿179.4,5,2,﻿50.0,37,0,33172,﻿a,﻿3.0,0,0,45,﻿2.5,1,1,﻿0.6,﻿0.7,0,﻿,0,0,0,0,0,0,2224,178,3,﻿1.5,﻿129.0,15,,855,﻿Sobhi,0
51467,0,14295,44,﻿14295.jpg,0,﻿297.0,﻿1.7,24,﻿2017-09-09T15:31:14Z,1,0,﻿Fletcher,﻿11.2,False,110,346,False,﻿Darren,1318,100,-1,0,﻿318.3,1,3,﻿67.9,55,0,27583,﻿a,﻿1.7,0,0,49,﻿2.6,2,1,﻿0.5,﻿0.3,0,﻿,0,0,1,0,0,0,141,279,3,﻿0.2,﻿64.0,15,100,1795,﻿Fletcher,0
248015,1,3773,16,﻿3773.jpg,0,﻿203.2,﻿2.2,25,﻿2017-11-04T12:31:17Z,3,0,﻿Crouch,﻿9.2,False,110,347,False,﻿Peter,15104,100,-1,0,﻿210.5,1,4,﻿64.1,45,0,283632,﻿a,﻿2.2,0,0,49,﻿2.6,0,2,﻿3.3,﻿0.4,0,﻿,0,0,0,2,0,0,10852,154,4,﻿0.7,﻿228.0,15,100,843,﻿Crouch,0
429433,3,61858,41,﻿61858.jpg,0,﻿334.6,﻿1.2,18,﻿2017-09-09T15:31:14Z,4,0,﻿Diouf,﻿11.5,False,110,348,False,﻿Mame Biram,21286,100,-1,1,﻿180.5,1,5,﻿102.3,63,0,562632,﻿a,﻿1.2,0,0,54,﻿3.0,2,2,﻿3.4,﻿0.2,0,﻿,0,0,0,1,0,0,4325,246,4,﻿-0.3,﻿507.0,15,100,1650,﻿Diouf,-1
33173,0,91972,9,﻿91972.jpg,0,﻿35.4,﻿0.7,9,,0,0,﻿Berahino,﻿2.7,False,110,349,False,﻿Saido,349,,-4,0,﻿45.3,4,0,﻿19.2,15,1,13371,﻿a,﻿0.7,0,0,56,﻿1.5,2,1,﻿0.2,﻿0.1,0,﻿,0,0,0,1,0,0,186,30,4,﻿-0.8,﻿114.0,15,,383,﻿Berahino,0
280590,0,37096,34,﻿37096.jpg,86,﻿628.6,﻿2.3,1,,0,0,﻿Fabianski,﻿19.3,False,80,350,False,﻿Lukasz,14736,,1,0,﻿0.0,-1,7,﻿62.8,89,0,444311,﻿a,﻿3.3,0,0,46,﻿4.0,6,0,﻿7.7,﻿0.7,0,﻿,0,1,2,2,0,0,8935,452,1,﻿3.3,﻿0.0,16,,1980,﻿Fabianski,0
25320,0,61760,0,﻿61760.jpg,0,﻿0.0,﻿-1.0,13,,0,0,﻿Nordfeldt,﻿0.0,False,80,351,False,﻿Kristoffer,977,,0,0,﻿0.0,0,0,﻿0.0,0,0,13123,﻿a,﻿0.0,0,0,40,﻿0.0,0,0,﻿1.0,﻿0.0,0,﻿,0,0,0,0,0,0,553,0,1,﻿0.0,﻿0.0,16,,0,﻿Nordfeldt,0
433580,1,49539,32,﻿49539.jpg,0,﻿437.6,﻿0.0,26,﻿2017-12-31T19:31:17Z,0,0,﻿Naughton,﻿13.9,False,80,352,False,﻿Kyle,44547,0,0,1,﻿190.4,0,8,﻿70.6,64,0,494875,﻿s,﻿0.8,0,0,45,﻿3.0,6,1,﻿3.5,﻿0.2,0,﻿Suspended until 22 Jan,0,0,2,0,0,0,139,381,2,﻿0.0,﻿76.0,16,0,1876,﻿Naughton,-1
639433,0,42996,1,﻿42996.jpg,0,﻿13.8,﻿-0.7,22,﻿2018-01-02T22:31:17Z,0,0,﻿Rangel,﻿0.8,False,80,353,False,﻿Angel,18838,25,-1,0,﻿1.6,1,0,﻿1.5,3,0,259643,﻿d,﻿0.3,0,0,39,﻿1.0,0,0,﻿9.7,﻿0.1,0,﻿Calf injury - 25% chance of playing,0,0,0,1,0,0,4642,12,2,﻿0.1,﻿0.0,16,100,64,﻿Rangel,0
187343,4,57145,27,﻿57145.jpg,0,﻿392.8,﻿-0.5,33,﻿2017-12-09T14:01:16Z,0,0,﻿Fernández,﻿8.9,False,80,354,False,﻿Federico,2411,100,0,0,﻿41.2,0,6,﻿47.0,40,0,174639,﻿a,﻿0.5,1,0,45,﻿2.4,4,0,﻿1.6,﻿0.1,0,﻿,0,0,0,1,0,0,320,277,2,﻿0.5,﻿35.0,16,100,1530,﻿Fernández,0
5813,0,96306,0,﻿96306.jpg,0,﻿0.0,﻿0.0,35,﻿2017-08-24T12:31:13Z,0,0,﻿Kingsley,﻿0.0,False,80,355,False,﻿Stephen,32,0,0,0,﻿0.0,0,0,﻿0.0,0,0,213,﻿u,﻿0.0,0,0,45,﻿0.0,0,0,﻿0.0,﻿0.0,0,﻿Joined Hull City on 24/8,0,0,0,0,0,0,5,0,2,﻿0.0,﻿0.0,16,0,0,﻿Kingsley,0
8337,2,97615,12,﻿97615.jpg,0,﻿186.0,﻿-1.0,5,,0,0,﻿van der Hoorn,﻿6.6,False,80,356,False,﻿Mike,326,,-1,0,﻿2.2,1,1,﻿24.8,29,0,7409,﻿a,﻿0.0,0,0,44,﻿2.9,4,0,﻿0.1,﻿0.0,0,﻿,0,0,0,0,0,0,159,162,2,﻿0.0,﻿58.0,16,,819,﻿van der Hoorn,0
78096,0,149266,34,﻿149266.jpg,0,﻿467.0,﻿0.0,6,,1,0,﻿Mawson,﻿12.8,False,80,357,False,﻿Alfie,2906,,0,0,﻿26.6,0,3,﻿62.6,64,0,67055,﻿a,﻿1.0,0,0,50,﻿2.9,6,0,﻿1.0,﻿0.2,0,﻿,0,0,0,1,0,0,1238,395,2,﻿1.0,﻿130.0,16,,1980,﻿Mawson,0
23222,3,28654,30,﻿28654.jpg,0,﻿212.8,﻿-0.3,16,﻿2017-10-24T20:01:14Z,0,0,﻿Olsson,﻿11.2,False,80,358,False,﻿Martin,574,100,0,0,﻿174.0,0,0,﻿45.8,56,0,18672,﻿a,﻿0.7,0,0,50,﻿2.8,7,1,﻿0.3,﻿0.1,0,﻿,0,0,0,0,0,0,225,285,2,﻿0.7,﻿70.0,16,100,1796,﻿Olsson,0
362073,2,55422,30,﻿55422.jpg,0,﻿357.8,﻿2.3,18,,3,0,﻿Sigurdsson,﻿8.5,False,11,359,False,﻿Gylfi,5272,,-5,0,﻿429.1,5,6,﻿110.7,68,0,143610,﻿a,﻿3.3,0,0,80,﻿3.4,5,2,﻿2.1,﻿0.4,0,﻿,0,0,1,0,0,0,1340,287,3,﻿2.8,﻿318.0,7,,1653,﻿Sigurdsson,0
4974,1,11829,9,﻿11829.jpg,0,﻿43.8,﻿-0.5,15,﻿2017-12-11T14:31:14Z,0,0,﻿Routledge,﻿2.3,False,80,360,False,﻿Wayne,46,100,-4,1,﻿80.5,4,0,﻿13.8,12,0,1334,﻿a,﻿0.5,0,0,51,﻿1.2,1,0,﻿0.1,﻿0.1,0,﻿,0,0,0,1,0,0,19,40,3,﻿0.5,﻿16.0,16,100,319,﻿Routledge,-1
